@relation 'ToWeka_sectionSegmentation'
@attribute m1 numeric
@attribute m5 numeric
@attribute m6 numeric
@attribute m7 numeric
@attribute m8 numeric
@attribute m9 numeric
@attribute m10 numeric
@attribute m13 numeric
@attribute v1 numeric
@attribute v2 numeric
@attribute v4 numeric
@attribute v12 numeric
@attribute v13 numeric
@attribute vCent numeric
@attribute vFlat numeric
@attribute class  {tani,	non_tani,	}
@data
-762.753784,-20.860956,-12.781058,-34.418007,-22.955624,-6.043073,-8.180604,-13.424808,606.058655,496.222748,100.532196,107.481728,46.610493,0.000226,0.000085,non_tani
-749.586304,-24.983566,-12.663278,-32.384644,-26.691458,-4.106163,-12.563708,-6.952344,2965.602295,223.326401,71.214905,47.590450,137.487534,0.000076,0.000143,non_tani
-753.344971,-23.994110,-6.174089,-33.670963,-39.354126,-3.489362,-1.788901,-5.600621,10275.455078,396.197113,105.883911,61.722397,77.107574,0.000248,0.000090,non_tani
-826.114441,-15.433164,-13.245619,-25.050890,-29.523220,-7.113291,-8.290752,-7.784264,3743.817871,225.263824,68.275330,107.189178,45.132042,0.000166,0.000222,non_tani
-755.637512,-24.959778,-9.243511,-29.628769,-49.221443,-2.988682,-7.808965,-6.567299,2585.208252,588.660400,126.192551,54.525536,81.206123,0.000337,0.000073,non_tani
-811.392090,-16.936768,-17.455048,-25.460154,-27.103319,-3.972866,-7.840307,-5.701221,4262.581543,485.844574,93.592491,84.940544,74.905472,0.000328,0.000063,non_tani
-744.941223,-26.677618,-11.059426,-37.287071,-53.070236,1.514139,-4.908782,-10.935202,330.029907,316.400299,128.563019,49.434605,71.090279,0.000117,0.000041,non_tani
-772.168518,-13.937454,-16.358353,-29.008118,-31.936560,-5.549515,-8.786757,-7.471011,4956.398926,787.793335,121.255196,65.923714,71.893379,0.000495,0.000127,non_tani
-733.609680,-25.555792,-11.703595,-31.473785,-41.353016,1.537683,-1.466189,-14.657970,366.103790,424.799805,77.007477,54.969028,67.806610,0.000222,0.000075,non_tani
-734.654236,-17.028378,-15.048574,-37.347763,-31.975729,-3.330610,-5.255516,-14.669431,807.605835,348.736542,94.645187,62.652298,38.230766,0.000175,0.000060,non_tani
-753.128723,-16.415632,-16.640202,-32.396458,-20.245468,-5.842231,-2.970449,-13.039001,413.407928,522.407471,66.426498,52.216103,81.850960,0.000221,0.000065,non_tani
-732.532043,-18.277107,-13.792793,-36.115284,-24.430477,-6.329921,-5.512187,-9.837278,899.090942,1246.543823,152.648743,50.591145,89.818657,0.000755,0.000322,non_tani
-741.171936,-13.717342,-17.079178,-30.976889,-42.112362,-0.548576,-5.481876,-10.865373,303.599579,278.233185,75.604553,50.388615,60.795845,0.000119,0.000048,non_tani
-733.978943,-30.200293,-10.032701,-41.891991,-32.131012,2.808650,-12.777584,-19.143333,1385.773560,431.166992,93.571007,77.060135,60.032051,0.000138,0.000044,non_tani
-813.073120,-28.492516,-11.985837,-20.742603,-23.097782,-14.253991,-12.434609,5.499192,2910.302734,198.910950,119.463646,82.502815,233.032288,0.000107,0.000049,non_tani
-771.105347,-14.033385,-5.611904,-31.314568,-32.834415,-4.784095,-5.628542,-11.090373,10587.885742,421.406982,215.173721,72.727203,68.217751,0.000330,0.000596,non_tani
-759.032715,-32.147472,-12.352502,-27.480804,-28.071007,-3.275761,-10.301657,-7.620964,6907.473145,765.378052,222.452377,127.425758,107.101875,0.000376,0.000089,non_tani
-721.677795,-29.322561,-6.900495,-29.619343,-40.141949,-1.976776,1.461975,-9.505033,1951.151855,504.698853,173.151596,53.886265,53.014690,0.000180,0.000053,non_tani
-744.911682,-30.964457,-14.932526,-25.429785,-28.338366,-5.609627,-12.024066,-10.085241,5789.377441,856.728699,212.143509,92.200928,53.061749,0.000519,0.000151,non_tani
-769.076843,-8.768613,3.285118,-18.625719,-29.151979,-6.604993,-13.733587,2.867583,4087.602051,860.863708,81.711670,31.890501,116.429779,0.000379,0.000043,non_tani
-774.188110,-12.358634,-2.741861,-20.757797,-29.866516,-6.781240,-18.692207,0.972842,2412.209473,1977.840820,210.762650,58.883736,156.027924,0.001019,0.000263,non_tani
-806.951904,-20.898415,-14.467978,-29.996279,-32.691170,-4.427173,-13.594304,-12.571021,3601.448242,359.260284,60.297188,97.177414,70.613136,0.000199,0.000069,non_tani
-774.686401,-13.008135,-10.577741,-31.671501,-23.222427,-9.887410,-12.725759,-16.786091,8223.378906,680.585388,134.324310,83.378532,97.685753,0.000434,0.000201,non_tani
-822.572815,-28.033051,-24.402193,-27.450983,-14.952826,-7.220436,-30.538090,-9.754343,1048.410889,81.816818,51.154549,46.717812,38.526352,0.000026,0.000031,non_tani
-806.833618,-29.486055,-20.046137,-20.751953,-18.459372,-8.643453,-29.197041,-1.969370,1163.187256,110.668571,93.353279,73.741119,54.698215,0.000072,0.000046,non_tani
-787.003967,-23.397001,-10.472184,-25.161930,-20.629509,-13.515764,-26.237906,-8.050357,1354.638428,269.129730,163.549316,51.981407,96.026970,0.000160,0.000044,non_tani
-855.058411,-14.703782,-10.766115,-18.654297,-18.240175,-9.630499,-16.275862,-2.140791,5591.254395,465.146240,216.421402,58.378933,94.098877,0.000234,0.000094,non_tani
-675.764648,-31.439274,-5.396846,-43.890095,-45.869888,-6.927722,4.325303,-14.759130,289.899933,129.874817,43.269478,41.101173,27.223251,0.000055,0.000031,non_tani
-710.735962,-22.195400,-2.613604,-44.654633,-38.660793,-5.454591,-6.177259,-17.511017,2370.882080,622.213562,207.507462,61.798515,50.128223,0.000274,0.000097,non_tani
-796.828857,-11.634230,-16.328007,-28.744368,-26.412571,-15.564199,-17.846704,-7.234324,2575.609131,185.256607,155.310776,194.870712,75.157974,0.000175,0.000049,non_tani
-775.461121,-16.062035,-11.057713,-31.409916,-27.248419,-10.132404,-11.478065,-9.823356,3964.540039,216.479950,105.450172,109.948395,109.620354,0.000105,0.000093,non_tani
-765.984741,-15.596359,-8.745889,-25.903578,-19.961794,-9.345878,-18.413948,-11.242575,4520.253418,679.226501,162.749756,129.997147,124.093513,0.000328,0.000201,non_tani
-785.128418,-27.072256,-11.547216,-33.768612,-28.716162,-0.534879,-17.504597,-10.600033,1895.379639,554.759583,185.896286,77.069099,183.076218,0.000244,0.000039,non_tani
-803.916138,-9.977581,-10.782779,-29.209343,-23.250107,-13.809038,-16.094151,-7.320952,11733.954102,572.533020,180.416290,164.580856,248.213745,0.000800,0.000842,non_tani
-833.760864,-7.295607,-18.231199,-12.497147,-32.134121,-18.448256,-12.629720,1.015272,737.571350,283.116577,167.188095,97.090828,179.527649,0.000409,0.000066,non_tani
-810.757629,0.578147,-12.629280,-8.161831,-41.332100,-12.645665,-10.940477,1.867788,140.038513,54.138081,51.711792,100.882095,65.301407,0.000144,0.000069,non_tani
-800.617493,-14.939285,-20.526855,-13.925936,-32.004578,-4.890118,-0.350137,-0.808191,578.634766,304.563934,86.809631,51.487549,133.613434,0.000569,0.000145,non_tani
-759.140076,-21.689611,-7.640967,-39.402317,-33.293579,1.692565,-11.066601,-14.961491,450.671722,209.079056,54.631783,58.147343,50.851994,0.000522,0.000280,non_tani
-800.090515,-11.721530,-4.612017,-27.100784,-26.265741,-5.121500,-24.445572,-12.639929,1841.737671,238.960938,154.364182,73.517197,78.458275,0.000161,0.000065,non_tani
-846.618164,-3.519820,-5.375343,-12.666989,-22.040476,-9.803303,-14.351192,-4.227130,250.221909,46.921158,78.866287,90.286148,24.258051,0.000032,0.000034,non_tani
-738.444275,-24.152637,-4.966418,-36.128738,-22.899860,-8.015902,-20.604881,-15.092520,2167.707764,343.054321,199.844772,100.576965,71.063911,0.000450,0.000183,non_tani
-727.936279,-44.556335,1.394682,-34.311108,-26.928825,-1.268872,-11.517795,-16.544487,209.121490,168.487915,62.945900,120.796066,72.872932,0.000496,0.000270,non_tani
-752.019897,-40.571178,-5.066738,-23.208557,-30.900114,-7.063164,-3.282914,-14.585716,234.755890,122.508804,90.660446,104.091827,94.366402,0.000305,0.000143,non_tani
-757.535095,-22.881021,-16.474819,-26.238735,-23.419754,-17.403854,-6.049982,-12.077570,231.004791,317.762695,60.408035,54.726589,102.940781,0.000272,0.000070,non_tani
-758.370544,-25.833178,-17.229010,-25.739849,-30.423151,-17.040783,-7.946298,-12.606004,51.862305,221.294174,166.970932,132.701508,53.484905,0.000150,0.000040,non_tani
-811.660217,-5.116374,-14.267691,-29.796227,-21.227568,-8.768543,-16.147175,-7.329817,1901.570801,284.896729,113.666527,57.458462,161.450531,0.000085,0.000036,non_tani
-743.823669,-18.880098,-8.283761,-40.159649,-22.373905,-6.382950,-9.428598,-14.808707,3283.967285,670.592529,98.781334,74.245659,102.601753,0.000562,0.000240,non_tani
-742.195862,-26.307295,-10.399969,-31.550488,-26.061518,-10.879812,-12.080045,-22.620611,359.405975,261.059387,89.183296,60.861458,108.158356,0.000206,0.000106,non_tani
-747.347778,-23.320822,-11.619831,-37.390865,-16.287212,-6.653272,-14.418880,-15.217635,130.982651,298.488007,57.098911,65.031548,55.994823,0.000242,0.000073,non_tani
-733.809326,-22.176897,-13.402690,-37.829342,-22.174875,-4.280682,-8.435855,-19.731642,100.809555,675.081299,107.670166,76.768822,62.026451,0.000459,0.000120,non_tani
-754.560181,-26.627272,-7.156842,-37.319408,-13.571131,-5.825609,-11.306870,-6.614435,228.749451,539.587402,117.618126,63.453724,99.484169,0.000334,0.000122,non_tani
-747.594482,-20.815617,-2.949474,-40.228249,-19.098726,-4.661820,-13.443424,-21.005230,1245.279175,637.090698,161.257858,41.911446,166.446732,0.000067,0.000029,non_tani
-721.299438,-26.840809,-8.357846,-34.195076,-26.114809,-5.259607,-14.182007,-15.692691,3035.823975,283.855927,134.731583,91.331245,80.573578,0.000477,0.000295,non_tani
-738.372253,-30.332396,-8.785285,-40.718830,-32.342094,-5.602421,-15.737452,-14.506339,163.557037,100.229591,66.594574,75.562080,60.007202,0.000170,0.000050,non_tani
-735.870789,-25.837852,-4.839079,-39.085903,-33.745045,1.458898,-13.422007,-17.485767,230.122833,62.006641,56.614849,50.145695,53.018513,0.000096,0.000052,non_tani
-722.955139,-23.446440,-6.769788,-38.061340,-28.385857,-0.887176,-19.012369,-21.186228,896.397400,417.063934,137.945587,91.794609,67.421967,0.000570,0.000287,non_tani
-723.848206,-27.821487,-2.358447,-33.949661,-32.792286,2.118585,-11.592463,-21.569191,165.894440,195.653320,67.576866,94.119926,58.122147,0.000106,0.000050,non_tani
-723.841614,-26.239130,-5.065326,-39.691200,-33.852589,4.415794,-11.329103,-24.725750,86.417328,403.339081,51.208019,66.643524,44.125862,0.000200,0.000063,non_tani
-732.761719,-25.180183,-7.563965,-39.709236,-27.526257,2.064955,-17.246910,-25.817005,167.828308,451.259003,134.604691,37.262680,72.505127,0.000209,0.000093,non_tani
-735.095032,-18.173731,-6.798991,-35.288239,-29.326021,-9.916892,-18.700129,-14.159572,1153.858032,400.348328,138.175339,54.403263,70.811790,0.000221,0.000077,non_tani
-796.951111,-22.720051,-6.449126,-21.428144,-27.924076,-13.153507,-17.678244,-9.538431,598.673950,110.216263,215.342239,46.022072,41.520813,0.000083,0.000025,non_tani
-775.333801,-12.349726,-9.775119,-28.353277,-19.218172,-15.529938,-19.413153,-12.351150,6414.157227,123.107849,125.591248,107.439194,60.265182,0.000140,0.000120,non_tani
-737.344666,-24.917900,-14.261703,-23.967323,-32.669376,-9.430866,-12.755740,-14.752285,2602.416748,525.777710,133.176758,74.727592,84.106285,0.000491,0.000095,non_tani
-723.845337,-44.677391,-9.795204,-16.142401,-28.331837,-9.481955,-7.195904,-12.289487,1149.436279,195.087631,127.624649,101.546982,91.367531,0.000397,0.000167,non_tani
-706.825317,-29.781178,-7.888721,-23.817707,-39.989239,-3.200642,-9.760669,-12.806325,1051.184082,1067.074829,265.517944,103.313744,63.982357,0.000568,0.000069,non_tani
-825.618591,-19.168291,-14.568011,-18.244890,-14.624624,-8.894063,-22.755836,-5.775525,1106.638916,72.807755,72.347130,74.693977,47.373623,0.000061,0.000082,non_tani
-694.951477,-29.949301,-10.437778,-37.597580,-34.439690,-4.052633,-7.315225,-16.752550,1796.712524,568.675110,130.452332,100.118256,34.749729,0.000423,0.000085,non_tani
-765.489441,-23.426092,-13.241198,-32.685509,-32.552605,-9.521688,-14.827363,-7.200379,7373.485840,913.031677,104.746338,86.393959,77.433434,0.000594,0.000047,non_tani
-686.522522,-37.772831,-8.834474,-37.257542,-46.407768,-1.913311,-11.957411,-14.502962,514.686157,281.866638,80.072800,80.249062,53.547436,0.000164,0.000034,non_tani
-713.763184,-39.262630,-13.889202,-24.601240,-49.336468,-3.103853,-2.965672,-9.772200,1117.075073,588.718018,92.347992,54.844810,53.798904,0.000317,0.000057,non_tani
-744.570740,-26.902475,-14.506329,-31.162584,-30.084150,-4.086638,-17.933197,-16.528648,5258.162598,711.350586,157.671005,89.263618,128.034500,0.000397,0.000103,non_tani
-755.854553,-32.734783,-3.899560,-32.761829,-21.780632,-0.682492,-9.876799,-2.585452,1783.596191,858.637634,122.356468,99.308548,518.175598,0.000279,0.000076,non_tani
-722.895447,-26.815302,-6.551213,-37.647884,-32.020630,-1.672947,-4.743796,-12.289296,2321.302490,326.398468,190.564850,72.280182,301.204102,0.000116,0.000038,non_tani
-765.236755,-31.820105,-6.720788,-23.051891,-18.882862,-8.096268,-9.613893,-1.246951,2341.491699,887.249390,234.376328,122.782410,476.042908,0.000382,0.000276,non_tani
-785.353577,-6.899086,-0.843218,-35.711079,-24.292948,5.209748,-13.922006,-13.937523,4810.902832,828.543762,178.929764,64.754219,140.725845,0.000363,0.000277,non_tani
-770.728333,-32.002232,-11.333604,-26.447985,-29.737083,-3.992024,-7.587260,-9.032608,1756.828125,317.948425,284.549744,67.766586,181.416946,0.000288,0.000089,non_tani
-801.092773,-22.234602,1.546005,-27.206747,-21.722488,-8.844273,-14.467308,5.002448,8677.142578,378.693146,228.519669,82.559608,403.569214,0.000287,0.000750,non_tani
-765.759766,-40.598492,-4.980711,-16.149069,-32.233154,-2.234365,-13.599955,-18.281712,1588.954956,343.167358,96.951599,113.407944,49.648922,0.000574,0.000081,non_tani
-802.020508,-39.591743,-19.585100,-0.671509,-35.477928,-19.665007,-3.507368,-0.941188,1057.573486,365.820587,49.721275,111.926941,46.446079,0.000370,0.000077,non_tani
-831.645142,-37.216145,-20.589382,-10.823135,-20.809757,-12.014217,-25.199575,6.920854,245.133148,97.234200,49.033100,33.848473,20.260000,0.000036,0.000026,non_tani
-841.098877,-38.135994,-15.852298,-10.338316,-26.102570,-11.504679,-23.555548,-1.086287,533.832031,236.687012,114.783569,62.761353,58.513176,0.000118,0.000083,non_tani
-888.237610,-5.408664,-3.252709,-22.882475,-25.979757,-8.992801,-12.844725,-8.440821,4624.311035,189.359680,87.001915,68.715576,133.579483,0.000248,0.000153,non_tani
-784.811279,-30.644993,-1.375163,-29.787649,-29.212664,-3.622995,-16.652206,-20.311014,2968.906982,326.055847,114.723244,117.807159,93.919319,0.000186,0.000108,non_tani
-773.053162,-22.717983,-14.038493,-23.269138,-29.686224,-8.785310,-18.483461,-11.530182,2773.302979,961.298340,56.055073,147.722473,87.016319,0.000574,0.000064,non_tani
-768.960999,-17.880554,-12.011202,-34.467068,-33.238773,-2.227536,-12.135196,-16.048830,5454.934570,656.217346,201.722763,57.342617,70.639603,0.000535,0.000214,non_tani
-747.688538,-27.964539,-3.819178,-32.537807,-29.389160,-7.744365,-2.084615,-17.652685,2423.677979,287.258881,73.100807,194.868622,47.616795,0.000099,0.000103,non_tani
-760.167175,-26.024588,-13.367700,-26.057301,-21.490940,-12.050694,-19.349638,-6.006740,4433.249512,644.517334,190.354706,105.425598,110.936234,0.000198,0.000113,non_tani
-681.018311,-46.670731,-5.941545,-33.863949,-38.212170,-3.778556,-5.013018,-17.383102,2479.973877,99.309036,137.724167,49.420364,40.050133,0.000124,0.000260,non_tani
-742.878723,-28.119371,-2.229908,-37.073025,-37.772446,7.660391,-12.681984,-22.464163,491.279327,473.226105,172.695160,58.864296,47.381138,0.000237,0.000065,non_tani
-786.385742,-13.732650,-3.472464,-34.840153,-33.165520,-2.070226,-9.188303,-13.601000,6600.865723,309.619171,86.394638,123.254570,155.798874,0.000097,0.000076,non_tani
-739.513794,-8.944930,-18.061571,-34.020653,-33.946350,-5.444537,-18.119335,-9.896992,2050.148438,972.050293,242.918701,130.148178,154.741837,0.000547,0.000133,non_tani
-718.558411,-30.249327,-5.767742,-47.904556,-41.793133,12.338964,-15.636927,-28.051859,309.154327,287.052948,108.905960,56.881134,22.119768,0.000121,0.000043,non_tani
-717.182495,-23.028696,-4.537896,-47.562649,-34.796532,9.370025,-15.269697,-25.029369,286.954926,407.283295,93.581932,60.224941,23.582603,0.000125,0.000050,non_tani
-724.001221,-19.047396,-7.872015,-44.826019,-34.002155,7.361378,-15.008094,-23.082272,581.837585,408.376678,120.665314,62.994381,25.928755,0.000161,0.000056,non_tani
-718.063293,-21.098528,-5.174037,-38.783031,-29.610826,-0.686093,-10.472445,-19.225803,3829.945312,528.549377,150.816025,91.964897,118.282158,0.000664,0.000379,non_tani
-714.537598,-19.192076,-9.868683,-43.066463,-42.279816,11.836688,-9.910756,-20.775789,268.713074,450.036713,112.201614,30.737776,33.120640,0.000114,0.000049,non_tani
-719.102478,-23.200695,-8.499933,-43.131107,-42.305119,9.146643,-14.327549,-25.545557,961.412903,368.871490,80.809227,58.915176,29.799110,0.000067,0.000053,non_tani
-705.505127,-18.107464,-8.320108,-40.895733,-35.961403,4.564180,-13.214186,-21.930702,3371.443115,618.127197,125.338135,87.515022,58.796349,0.000855,0.000476,non_tani
-722.196411,-27.990976,-7.152420,-46.999184,-43.952843,11.508233,-14.104858,-25.962286,545.983643,342.864258,123.325836,58.645741,28.381081,0.000163,0.000057,non_tani
-713.897278,-20.688824,-12.722431,-38.442062,-47.769619,6.724875,-10.570323,-18.635212,1087.434204,612.477844,191.946609,52.343861,63.674816,0.000406,0.000136,non_tani
-687.289124,-25.886112,-6.508330,-28.942366,-26.898567,-2.750575,-3.827288,-17.571310,5265.602539,1554.243896,101.369522,94.618225,131.979904,0.000938,0.000481,non_tani
-799.181396,-39.241673,-5.557311,-21.606668,-30.015465,-13.829779,-8.998803,-20.018742,2291.045410,303.510681,101.689522,70.147751,69.122559,0.000166,0.000025,non_tani
-781.637451,-29.573399,-7.655543,-25.828650,-36.489056,-7.206611,-6.175353,-12.691160,1741.973511,1291.232544,217.560944,80.566635,87.401520,0.000601,0.000196,non_tani
-873.185486,-11.647013,-16.146868,-19.411673,-16.747177,-8.152753,-20.447210,-2.537833,2299.703125,171.405273,80.727760,41.486244,77.958504,0.000064,0.000103,non_tani
-710.090088,-23.746248,-9.728456,-41.774426,-32.504047,-6.529682,-3.116441,-16.116199,3218.469482,196.803314,156.099060,102.530205,138.142303,0.000328,0.000657,non_tani
-718.728088,-23.051954,-12.082785,-41.688549,-41.481831,2.028954,-14.685570,-23.429981,767.313721,363.106781,200.653625,62.292782,55.931087,0.000435,0.000105,non_tani
-811.937683,-20.665726,-12.982403,-28.880754,-29.779476,-5.310256,-17.325832,-11.852591,4792.759766,636.268311,228.911331,101.708931,64.685349,0.000499,0.000094,non_tani
-762.956482,-20.968334,-0.877832,-37.543770,-26.313398,-6.450773,-7.102380,-18.336079,9842.866211,387.652618,266.701141,60.145149,102.436630,0.000230,0.000414,non_tani
-762.497314,-17.698112,-6.042418,-48.070465,-32.471245,-0.018689,-5.261620,-26.822245,515.854248,122.104088,85.034050,50.451054,39.325813,0.000044,0.000023,non_tani
-777.837830,-24.428654,-1.244101,-38.033867,-35.417137,-0.890636,-9.412916,-16.339857,3487.149658,267.684052,259.343079,42.451157,78.191231,0.000196,0.000071,non_tani
-777.217773,-19.591829,-12.764753,-19.551796,-21.025410,-24.625914,-9.059216,-4.768499,686.324768,170.312637,65.870010,73.353142,104.259193,0.000060,0.000040,non_tani
-894.049866,-16.407867,-3.892440,-9.101509,-24.025070,-25.639664,-12.162848,-2.290889,5051.312500,205.491821,256.081055,42.689415,54.385651,0.000135,0.000050,non_tani
-781.354858,-21.921360,-10.450171,-42.038719,-32.448456,-3.433036,-14.554227,-16.530212,9890.638672,454.357391,239.945648,67.405998,145.251068,0.000272,0.000045,non_tani
-875.070923,-29.486900,-16.752586,-8.634837,-21.558802,-19.833168,-20.127928,10.675735,268.786530,73.733292,43.888500,77.078171,58.496296,0.000166,0.000067,non_tani
-822.049072,-30.886120,-24.619762,-10.358868,-34.380600,-19.077566,-16.705595,12.828738,195.245544,22.652407,60.124790,94.338486,80.076698,0.000046,0.000024,non_tani
-812.548584,-26.585070,-14.148468,-19.959900,-37.099743,-8.948574,-28.348480,-0.116834,667.062866,76.725029,109.079262,75.097733,102.488213,0.000066,0.000040,non_tani
-783.712769,-15.753255,-18.075567,-28.380980,-20.699696,-12.013718,-28.726927,10.178763,1239.511353,574.961975,102.396904,91.323532,42.625969,0.000574,0.000358,non_tani
-781.975708,-23.602560,-16.980803,-27.810152,-23.256996,-13.777390,-29.194307,8.668571,774.932800,227.907837,93.501595,51.600464,77.959358,0.000083,0.000046,non_tani
-779.448303,-24.298359,-20.641024,-28.957714,-25.962669,-14.256371,-30.118643,6.003127,644.991211,132.632553,49.887474,67.286812,41.057457,0.000106,0.000057,non_tani
-803.539612,-11.188066,-25.195507,-11.029530,-34.509300,-17.682564,-22.419888,4.184907,354.640015,188.053268,62.933697,40.374847,42.809372,0.000092,0.000050,non_tani
-852.680603,-17.828764,-11.229537,-19.093307,-20.119999,-9.476751,-18.079481,-9.087444,4614.997559,311.568176,163.102219,35.083019,124.685791,0.000224,0.000135,non_tani
-783.845337,-30.088606,-10.791135,-27.985674,-25.831079,-12.802811,-14.475656,-9.715789,8474.078125,254.047684,405.256500,75.948914,286.821014,0.000331,0.000369,non_tani
-728.916016,-39.364189,-10.992889,-31.747665,-32.709743,-10.379399,1.535202,-14.256640,306.168823,141.575195,35.034946,61.535599,58.245064,0.000042,0.000013,non_tani
-782.471436,-30.069769,-10.992273,-33.198074,-26.873808,-8.122087,-9.688687,-8.500544,6678.979980,495.485565,93.619514,99.927666,90.843971,0.000375,0.000331,non_tani
-867.967468,-10.200309,-17.228426,-25.874315,-30.292919,-17.679821,-18.389740,5.816775,1176.960938,111.724983,72.080315,22.370134,30.273010,0.000037,0.000040,non_tani
-751.624329,-25.929764,-8.163765,-41.980053,-32.651165,-7.465794,-11.005133,-19.795347,12349.455078,650.543274,157.113892,82.459053,251.773514,0.000502,0.000110,non_tani
-809.812317,-21.716675,-11.725650,-24.232872,-29.314381,-14.003043,-12.378613,-12.815510,6129.687500,624.969666,330.144836,51.451538,160.682541,0.000374,0.000119,non_tani
-814.376953,-20.641138,-11.904881,-24.351875,-30.458502,-9.963809,-14.424768,-10.819574,4002.215820,464.036041,329.469604,51.846382,129.934525,0.000309,0.000137,non_tani
-686.734497,-24.177942,-11.864622,-46.967972,-27.545317,-1.141599,-6.527737,-23.274925,1093.312134,776.628235,123.262894,120.590248,63.301861,0.000287,0.000082,non_tani
-809.861755,-21.201097,-7.049964,-31.184299,-25.391632,-5.412370,-15.919814,-14.681687,7922.811035,493.661102,159.234985,146.198868,125.923180,0.000419,0.000264,non_tani
-736.066956,-30.613346,-11.979107,-43.334721,-37.971310,4.745492,-5.326011,-22.071585,1935.018555,225.578079,140.180389,77.557808,109.523567,0.000215,0.000076,non_tani
-786.339050,-32.009418,-14.842715,-19.757505,-11.145394,-17.327484,-10.561440,17.223427,2719.195312,352.879333,248.077866,143.846008,319.915680,0.000180,0.000140,non_tani
-787.241089,-24.331284,-13.485825,-29.889606,-26.477262,-8.413928,-11.227317,-16.628086,4782.377930,653.963257,171.818665,52.918816,119.686798,0.000429,0.000092,non_tani
-758.060913,-22.665716,-10.354645,-42.005695,-35.045994,-0.429804,-5.486064,-15.691370,6871.816406,651.979797,136.393280,36.016254,127.625237,0.000577,0.000161,non_tani
-751.910217,-22.773643,-12.123340,-32.653454,-32.524086,-14.066676,-4.970990,-14.562408,4467.942383,509.766296,155.202911,81.216759,29.881720,0.000459,0.000071,non_tani
-743.600525,-28.289404,-9.890886,-38.927685,-38.186737,0.758577,-6.607730,-20.251944,1406.635010,274.183319,82.519287,86.982887,41.657127,0.000235,0.000092,non_tani
-796.350342,-18.730728,1.416267,-40.296574,-45.136818,9.809504,-12.140061,-15.032570,1719.290039,443.944641,146.673599,140.551300,47.950802,0.000220,0.000042,non_tani
-804.785095,-26.678137,-11.573845,-27.218977,-24.604675,-11.820607,-9.664931,-15.517080,2968.665527,471.593811,158.653458,90.992218,123.795349,0.000281,0.000182,non_tani
-868.496460,-13.505873,-13.361195,-28.042269,-18.644304,-10.346553,-18.202814,-0.841351,3828.240479,131.451447,286.472168,55.688423,142.042877,0.000191,0.000067,non_tani
-696.184692,-20.742830,-10.714937,-41.290810,-32.280788,-9.764019,-14.008713,-15.435925,1123.386963,376.369659,195.964508,93.495750,82.622467,0.000212,0.000070,non_tani
-719.312500,-20.549969,-16.404629,-37.138359,-24.718796,-7.711169,-6.289756,-22.218428,853.907593,80.412262,92.577263,58.653774,47.522457,0.000086,0.000063,non_tani
-716.622803,-22.247066,-13.846659,-41.682274,-33.125168,-2.674418,-7.765875,-23.803467,1371.410278,260.244873,138.292007,112.326462,43.331234,0.000194,0.000056,non_tani
-784.749695,-21.716816,-7.907715,-28.528034,-20.212248,-19.346081,-5.864046,-14.111489,2144.088379,197.222382,409.580627,120.974007,113.964920,0.000121,0.000066,non_tani
-781.904297,-19.465860,-9.460592,-29.076044,-34.860874,-8.337509,-9.749326,-9.898683,3740.428223,296.764679,320.173615,68.106819,82.321655,0.000346,0.000073,non_tani
-810.484741,-25.161354,-10.671341,-20.612776,-25.598827,-10.034595,-16.199451,-13.009469,4421.195312,706.054138,309.754395,48.572369,100.180298,0.000449,0.000139,non_tani
-784.692810,-24.557110,-15.693912,-24.916142,-31.157585,-7.409758,-6.614290,-5.662750,3885.597168,669.204041,341.366852,109.449989,134.624390,0.000629,0.000134,non_tani
-755.469299,-31.716927,-6.736755,-35.273285,-48.367233,0.776944,-7.830093,-17.133009,2676.866943,816.303406,97.207527,41.109779,60.845619,0.000734,0.000183,non_tani
-715.229553,-20.134539,-6.225851,-41.964756,-49.952110,3.332624,-4.384939,-18.851599,464.669952,483.515717,147.824173,66.639214,78.839348,0.000438,0.000189,non_tani
-770.715027,-27.217325,-5.313579,-37.041538,-48.576900,5.150087,-5.126727,-14.982246,2911.638428,558.453674,165.382263,72.512115,79.032104,0.000536,0.000173,non_tani
-744.869507,-19.777641,-20.425671,-30.378868,-30.806524,-13.630223,-7.948040,-10.820899,11566.627930,949.353149,259.085449,59.841713,155.416321,0.000543,0.000095,non_tani
-712.172058,-19.732582,-17.519360,-42.234756,-37.838989,-0.458255,-8.972607,-19.077137,241.197754,201.051987,98.766411,43.100552,56.473606,0.000143,0.000046,non_tani
-747.807495,-19.228912,-5.110317,-41.792656,-40.747055,1.010613,-8.716422,-18.386879,1007.534485,458.751831,267.975861,94.332329,36.747326,0.000293,0.000128,non_tani
-768.886536,-29.958675,-19.354910,-24.531603,-22.641577,-11.173816,-8.239681,-13.183059,2157.691895,368.940277,156.294083,44.534088,124.771446,0.000355,0.000136,non_tani
-806.889648,-16.254023,-12.284849,-23.583057,-27.425177,-15.743319,-12.373625,-11.456007,7711.173340,286.777405,197.881470,50.703995,96.778862,0.000188,0.000460,non_tani
-754.989868,-32.946728,-20.211267,-32.597088,-30.474527,-4.424909,0.798114,-20.150997,3467.633057,437.599731,129.079071,74.369621,35.787945,0.000428,0.000107,non_tani
-816.955872,-24.746340,-13.583077,-14.057997,-17.705082,-25.791321,-7.910095,-6.184824,1429.510010,206.019501,366.245819,38.672760,71.020752,0.000146,0.000071,non_tani
